data from https://data.oecd.org/interest/long-term-interest-rates.htm#indicator-chart,,,,,,,
LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
KOR,STINT,TOT,PC_PA,M,2003-07,4.15,
KOR,STINT,TOT,PC_PA,M,2003-08,3.9,
KOR,STINT,TOT,PC_PA,M,2003-09,3.83,
KOR,STINT,TOT,PC_PA,M,2003-10,3.93,
KOR,STINT,TOT,PC_PA,M,2003-11,4.23,
KOR,STINT,TOT,PC_PA,M,2003-12,4.34,
KOR,STINT,TOT,PC_PA,M,2004-01,4.26,
KOR,STINT,TOT,PC_PA,M,2004-02,4.08,
KOR,STINT,TOT,PC_PA,M,2004-03,3.93,
KOR,STINT,TOT,PC_PA,M,2004-04,3.91,
KOR,STINT,TOT,PC_PA,M,2004-05,3.9,
KOR,STINT,TOT,PC_PA,M,2004-06,3.91,
KOR,STINT,TOT,PC_PA,M,2004-07,3.91,
KOR,STINT,TOT,PC_PA,M,2004-08,3.7,
KOR,STINT,TOT,PC_PA,M,2004-09,3.52,
KOR,STINT,TOT,PC_PA,M,2004-10,3.52,
KOR,STINT,TOT,PC_PA,M,2004-11,3.42,
KOR,STINT,TOT,PC_PA,M,2004-12,3.39,
KOR,STINT,TOT,PC_PA,M,2005-01,3.47,
KOR,STINT,TOT,PC_PA,M,2005-02,3.59,
KOR,STINT,TOT,PC_PA,M,2005-03,3.55,
KOR,STINT,TOT,PC_PA,M,2005-04,3.52,
KOR,STINT,TOT,PC_PA,M,2005-05,3.51,
KOR,STINT,TOT,PC_PA,M,2005-06,3.51,
KOR,STINT,TOT,PC_PA,M,2005-07,3.51,
KOR,STINT,TOT,PC_PA,M,2005-08,3.5,
KOR,STINT,TOT,PC_PA,M,2005-09,3.7,
KOR,STINT,TOT,PC_PA,M,2005-10,3.93,
KOR,STINT,TOT,PC_PA,M,2005-11,3.96,
KOR,STINT,TOT,PC_PA,M,2005-12,4.04,
KOR,STINT,TOT,PC_PA,M,2006-01,4.15,
KOR,STINT,TOT,PC_PA,M,2006-02,4.25,
KOR,STINT,TOT,PC_PA,M,2006-03,4.27,
KOR,STINT,TOT,PC_PA,M,2006-04,4.33,
KOR,STINT,TOT,PC_PA,M,2006-05,4.36,
KOR,STINT,TOT,PC_PA,M,2006-06,4.47,
KOR,STINT,TOT,PC_PA,M,2006-07,4.63,
KOR,STINT,TOT,PC_PA,M,2006-08,4.68,
KOR,STINT,TOT,PC_PA,M,2006-09,4.64,
KOR,STINT,TOT,PC_PA,M,2006-10,4.57,
KOR,STINT,TOT,PC_PA,M,2006-11,4.6,
KOR,STINT,TOT,PC_PA,M,2006-12,4.76,
KOR,STINT,TOT,PC_PA,M,2007-01,4.92,
KOR,STINT,TOT,PC_PA,M,2007-02,4.95,
KOR,STINT,TOT,PC_PA,M,2007-03,4.94,
KOR,STINT,TOT,PC_PA,M,2007-04,4.95,
KOR,STINT,TOT,PC_PA,M,2007-05,5.04,
KOR,STINT,TOT,PC_PA,M,2007-06,5.03,
KOR,STINT,TOT,PC_PA,M,2007-07,5.05,
KOR,STINT,TOT,PC_PA,M,2007-08,5.21,
KOR,STINT,TOT,PC_PA,M,2007-09,5.34,
KOR,STINT,TOT,PC_PA,M,2007-10,5.34,
KOR,STINT,TOT,PC_PA,M,2007-11,5.43,
KOR,STINT,TOT,PC_PA,M,2007-12,5.73,
KOR,STINT,TOT,PC_PA,M,2008-01,5.81,
KOR,STINT,TOT,PC_PA,M,2008-02,5.28,
KOR,STINT,TOT,PC_PA,M,2008-03,5.25,
KOR,STINT,TOT,PC_PA,M,2008-04,5.38,
KOR,STINT,TOT,PC_PA,M,2008-05,5.36,
KOR,STINT,TOT,PC_PA,M,2008-06,5.36,
KOR,STINT,TOT,PC_PA,M,2008-07,5.52,
KOR,STINT,TOT,PC_PA,M,2008-08,5.77,
KOR,STINT,TOT,PC_PA,M,2008-09,5.79,
KOR,STINT,TOT,PC_PA,M,2008-10,6.03,
KOR,STINT,TOT,PC_PA,M,2008-11,5.62,
KOR,STINT,TOT,PC_PA,M,2008-12,4.68,
KOR,STINT,TOT,PC_PA,M,2009-01,3.22,
KOR,STINT,TOT,PC_PA,M,2009-02,2.7,
KOR,STINT,TOT,PC_PA,M,2009-03,2.45,
KOR,STINT,TOT,PC_PA,M,2009-04,2.42,
KOR,STINT,TOT,PC_PA,M,2009-05,2.41,
KOR,STINT,TOT,PC_PA,M,2009-06,2.41,
KOR,STINT,TOT,PC_PA,M,2009-07,2.41,
KOR,STINT,TOT,PC_PA,M,2009-08,2.48,
KOR,STINT,TOT,PC_PA,M,2009-09,2.64,
KOR,STINT,TOT,PC_PA,M,2009-10,2.79,
KOR,STINT,TOT,PC_PA,M,2009-11,2.79,
KOR,STINT,TOT,PC_PA,M,2009-12,2.82,
KOR,STINT,TOT,PC_PA,M,2010-01,2.88,
KOR,STINT,TOT,PC_PA,M,2010-02,2.88,
KOR,STINT,TOT,PC_PA,M,2010-03,2.83,
KOR,STINT,TOT,PC_PA,M,2010-04,2.51,
KOR,STINT,TOT,PC_PA,M,2010-05,2.45,
KOR,STINT,TOT,PC_PA,M,2010-06,2.45,
KOR,STINT,TOT,PC_PA,M,2010-07,2.58,
KOR,STINT,TOT,PC_PA,M,2010-08,2.63,
KOR,STINT,TOT,PC_PA,M,2010-09,2.66,
KOR,STINT,TOT,PC_PA,M,2010-10,2.66,
KOR,STINT,TOT,PC_PA,M,2010-11,2.73,
KOR,STINT,TOT,PC_PA,M,2010-12,2.8,
KOR,STINT,TOT,PC_PA,M,2011-01,2.93,
KOR,STINT,TOT,PC_PA,M,2011-02,3.13,
KOR,STINT,TOT,PC_PA,M,2011-03,3.35,
KOR,STINT,TOT,PC_PA,M,2011-04,3.4,
KOR,STINT,TOT,PC_PA,M,2011-05,3.46,
KOR,STINT,TOT,PC_PA,M,2011-06,3.53,
KOR,STINT,TOT,PC_PA,M,2011-07,3.59,
KOR,STINT,TOT,PC_PA,M,2011-08,3.59,
KOR,STINT,TOT,PC_PA,M,2011-09,3.58,
KOR,STINT,TOT,PC_PA,M,2011-10,3.58,
KOR,STINT,TOT,PC_PA,M,2011-11,3.56,
KOR,STINT,TOT,PC_PA,M,2011-12,3.55,
KOR,STINT,TOT,PC_PA,M,2012-01,3.55,
KOR,STINT,TOT,PC_PA,M,2012-02,3.53,
KOR,STINT,TOT,PC_PA,M,2012-03,3.54,
KOR,STINT,TOT,PC_PA,M,2012-04,3.54,
KOR,STINT,TOT,PC_PA,M,2012-05,3.54,
KOR,STINT,TOT,PC_PA,M,2012-06,3.54,
KOR,STINT,TOT,PC_PA,M,2012-07,3.34,
KOR,STINT,TOT,PC_PA,M,2012-08,3.19,
KOR,STINT,TOT,PC_PA,M,2012-09,3.14,
KOR,STINT,TOT,PC_PA,M,2012-10,2.93,
KOR,STINT,TOT,PC_PA,M,2012-11,2.85,
KOR,STINT,TOT,PC_PA,M,2012-12,2.88,
KOR,STINT,TOT,PC_PA,M,2013-01,2.86,
KOR,STINT,TOT,PC_PA,M,2013-02,2.83,
KOR,STINT,TOT,PC_PA,M,2013-03,2.81,
KOR,STINT,TOT,PC_PA,M,2013-04,2.8,
KOR,STINT,TOT,PC_PA,M,2013-05,2.72,
KOR,STINT,TOT,PC_PA,M,2013-06,2.69,
KOR,STINT,TOT,PC_PA,M,2013-07,2.68,
KOR,STINT,TOT,PC_PA,M,2013-08,2.66,
KOR,STINT,TOT,PC_PA,M,2013-09,2.66,
KOR,STINT,TOT,PC_PA,M,2013-10,2.66,
KOR,STINT,TOT,PC_PA,M,2013-11,2.65,
KOR,STINT,TOT,PC_PA,M,2013-12,2.65,
KOR,STINT,TOT,PC_PA,M,2014-01,2.65,
KOR,STINT,TOT,PC_PA,M,2014-02,2.65,
KOR,STINT,TOT,PC_PA,M,2014-03,2.65,
KOR,STINT,TOT,PC_PA,M,2014-04,2.65,
KOR,STINT,TOT,PC_PA,M,2014-05,2.65,
KOR,STINT,TOT,PC_PA,M,2014-06,2.65,
KOR,STINT,TOT,PC_PA,M,2014-07,2.65,
KOR,STINT,TOT,PC_PA,M,2014-08,2.517,
KOR,STINT,TOT,PC_PA,M,2014-09,2.35,
KOR,STINT,TOT,PC_PA,M,2014-10,2.21,
KOR,STINT,TOT,PC_PA,M,2014-11,2.14,
KOR,STINT,TOT,PC_PA,M,2014-12,2.13,
KOR,STINT,TOT,PC_PA,M,2015-01,2.13,
KOR,STINT,TOT,PC_PA,M,2015-02,2.12,
KOR,STINT,TOT,PC_PA,M,2015-03,1.95,
KOR,STINT,TOT,PC_PA,M,2015-04,1.81,
KOR,STINT,TOT,PC_PA,M,2015-05,1.8,
KOR,STINT,TOT,PC_PA,M,2015-06,1.7,
KOR,STINT,TOT,PC_PA,M,2015-07,1.65,
KOR,STINT,TOT,PC_PA,M,2015-08,1.64,
KOR,STINT,TOT,PC_PA,M,2015-09,1.6,
KOR,STINT,TOT,PC_PA,M,2015-10,1.58,
KOR,STINT,TOT,PC_PA,M,2015-11,1.59,
KOR,STINT,TOT,PC_PA,M,2015-12,1.67,
KOR,STINT,TOT,PC_PA,M,2016-01,1.67,
KOR,STINT,TOT,PC_PA,M,2016-02,1.64,
KOR,STINT,TOT,PC_PA,M,2016-03,1.63,
KOR,STINT,TOT,PC_PA,M,2016-04,1.61,
KOR,STINT,TOT,PC_PA,M,2016-05,1.58,
KOR,STINT,TOT,PC_PA,M,2016-06,1.43,
KOR,STINT,TOT,PC_PA,M,2016-07,1.36,
KOR,STINT,TOT,PC_PA,M,2016-08,1.35,
KOR,STINT,TOT,PC_PA,M,2016-09,1.34,
KOR,STINT,TOT,PC_PA,M,2016-10,1.35,
KOR,STINT,TOT,PC_PA,M,2016-11,1.42,
KOR,STINT,TOT,PC_PA,M,2016-12,1.54,
KOR,STINT,TOT,PC_PA,M,2017-01,1.5,
KOR,STINT,TOT,PC_PA,M,2017-02,1.49,
KOR,STINT,TOT,PC_PA,M,2017-03,1.48,
KOR,STINT,TOT,PC_PA,M,2017-04,1.43,
KOR,STINT,TOT,PC_PA,M,2017-05,1.39,
KOR,STINT,TOT,PC_PA,M,2017-06,1.38,
KOR,STINT,TOT,PC_PA,M,2017-07,1.39,
KOR,STINT,TOT,PC_PA,M,2017-08,1.39,
KOR,STINT,TOT,PC_PA,M,2017-09,1.38,
KOR,STINT,TOT,PC_PA,M,2017-10,1.38,
KOR,STINT,TOT,PC_PA,M,2017-11,1.45,
KOR,STINT,TOT,PC_PA,M,2017-12,1.66,
KOR,STINT,TOT,PC_PA,M,2018-01,1.66,
KOR,STINT,TOT,PC_PA,M,2018-02,1.65,
KOR,STINT,TOT,PC_PA,M,2018-03,1.65,
KOR,STINT,TOT,PC_PA,M,2018-04,1.65,
KOR,STINT,TOT,PC_PA,M,2018-05,1.65,
KOR,STINT,TOT,PC_PA,M,2018-06,1.65,
KOR,STINT,TOT,PC_PA,M,2018-07,1.65,
CAN,STINT,TOT,PC_PA,M,1956-01,2.94,
CAN,STINT,TOT,PC_PA,M,1956-02,2.94,
CAN,STINT,TOT,PC_PA,M,1956-03,2.68,
CAN,STINT,TOT,PC_PA,M,1956-04,3.19,
CAN,STINT,TOT,PC_PA,M,1956-05,3.53,
CAN,STINT,TOT,PC_PA,M,1956-06,3.78,
CAN,STINT,TOT,PC_PA,M,1956-07,3.95,
CAN,STINT,TOT,PC_PA,M,1956-08,4.12,
CAN,STINT,TOT,PC_PA,M,1956-09,4.12,
CAN,STINT,TOT,PC_PA,M,1956-10,4.29,
CAN,STINT,TOT,PC_PA,M,1956-11,4.29,
CAN,STINT,TOT,PC_PA,M,1956-12,4.98,
CAN,STINT,TOT,PC_PA,M,1957-01,4.98,
CAN,STINT,TOT,PC_PA,M,1957-02,5.32,
CAN,STINT,TOT,PC_PA,M,1957-03,5.32,
CAN,STINT,TOT,PC_PA,M,1957-04,5.32,
CAN,STINT,TOT,PC_PA,M,1957-05,5.32,
CAN,STINT,TOT,PC_PA,M,1957-06,5.32,
CAN,STINT,TOT,PC_PA,M,1957-07,5.32,
CAN,STINT,TOT,PC_PA,M,1957-08,5.32,
CAN,STINT,TOT,PC_PA,M,1957-09,5.32,
CAN,STINT,TOT,PC_PA,M,1957-10,5.32,
CAN,STINT,TOT,PC_PA,M,1957-11,5.15,
CAN,STINT,TOT,PC_PA,M,1957-12,5.06,
CAN,STINT,TOT,PC_PA,M,1958-01,4.89,
CAN,STINT,TOT,PC_PA,M,1958-02,3.78,
CAN,STINT,TOT,PC_PA,M,1958-03,3.7,
CAN,STINT,TOT,PC_PA,M,1958-04,3.02,
CAN,STINT,TOT,PC_PA,M,1958-05,2.94,
CAN,STINT,TOT,PC_PA,M,1958-06,2.77,
CAN,STINT,TOT,PC_PA,M,1958-07,2.52,
CAN,STINT,TOT,PC_PA,M,1958-08,2.52,
CAN,STINT,TOT,PC_PA,M,1958-09,2.77,
CAN,STINT,TOT,PC_PA,M,1958-10,2.94,
CAN,STINT,TOT,PC_PA,M,1958-11,2.77,
CAN,STINT,TOT,PC_PA,M,1958-12,3.28,
CAN,STINT,TOT,PC_PA,M,1959-01,3.28,
CAN,STINT,TOT,PC_PA,M,1959-02,3.87,
CAN,STINT,TOT,PC_PA,M,1959-03,4.55,
CAN,STINT,TOT,PC_PA,M,1959-04,4.65,
CAN,STINT,TOT,PC_PA,M,1959-05,5.23,
CAN,STINT,TOT,PC_PA,M,1959-06,5.23,
CAN,STINT,TOT,PC_PA,M,1959-07,5.4,
CAN,STINT,TOT,PC_PA,M,1959-08,6.48,
CAN,STINT,TOT,PC_PA,M,1959-09,6.43,
CAN,STINT,TOT,PC_PA,M,1959-10,6,
CAN,STINT,TOT,PC_PA,M,1959-11,5.58,
CAN,STINT,TOT,PC_PA,M,1959-12,5.49,
CAN,STINT,TOT,PC_PA,M,1960-01,5.4,
CAN,STINT,TOT,PC_PA,M,1960-02,5.23,
CAN,STINT,TOT,PC_PA,M,1960-03,4.12,
CAN,STINT,TOT,PC_PA,M,1960-04,4.29,
CAN,STINT,TOT,PC_PA,M,1960-05,3.78,
CAN,STINT,TOT,PC_PA,M,1960-06,3.87,
CAN,STINT,TOT,PC_PA,M,1960-07,3.78,
CAN,STINT,TOT,PC_PA,M,1960-08,3.02,
CAN,STINT,TOT,PC_PA,M,1960-09,2.52,
CAN,STINT,TOT,PC_PA,M,1960-10,3.45,
CAN,STINT,TOT,PC_PA,M,1960-11,4.21,
CAN,STINT,TOT,PC_PA,M,1960-12,4.29,
CAN,STINT,TOT,PC_PA,M,1961-01,3.78,
CAN,STINT,TOT,PC_PA,M,1961-02,3.53,
CAN,STINT,TOT,PC_PA,M,1961-03,3.78,
CAN,STINT,TOT,PC_PA,M,1961-04,3.53,
CAN,STINT,TOT,PC_PA,M,1961-05,3.78,
CAN,STINT,TOT,PC_PA,M,1961-06,3.28,
CAN,STINT,TOT,PC_PA,M,1961-07,3.02,
CAN,STINT,TOT,PC_PA,M,1961-08,3.28,
CAN,STINT,TOT,PC_PA,M,1961-09,3.11,
CAN,STINT,TOT,PC_PA,M,1961-10,3.02,
CAN,STINT,TOT,PC_PA,M,1961-11,2.85,
CAN,STINT,TOT,PC_PA,M,1961-12,3.45,B
CAN,STINT,TOT,PC_PA,M,1962-01,3.514,
CAN,STINT,TOT,PC_PA,M,1962-02,3.3825,
CAN,STINT,TOT,PC_PA,M,1962-03,3.31,
CAN,STINT,TOT,PC_PA,M,1962-04,3.4175,
CAN,STINT,TOT,PC_PA,M,1962-05,3.546,
CAN,STINT,TOT,PC_PA,M,1962-06,4.1275,
CAN,STINT,TOT,PC_PA,M,1962-07,5.6975,
CAN,STINT,TOT,PC_PA,M,1962-08,5.698,
CAN,STINT,TOT,PC_PA,M,1962-09,5.445,
CAN,STINT,TOT,PC_PA,M,1962-10,4.964,
CAN,STINT,TOT,PC_PA,M,1962-11,4.38,
CAN,STINT,TOT,PC_PA,M,1962-12,4.3125,
CAN,STINT,TOT,PC_PA,M,1963-01,4.248,
CAN,STINT,TOT,PC_PA,M,1963-02,4.1625,
CAN,STINT,TOT,PC_PA,M,1963-03,4.155,
CAN,STINT,TOT,PC_PA,M,1963-04,3.8075,
CAN,STINT,TOT,PC_PA,M,1963-05,3.582,
CAN,STINT,TOT,PC_PA,M,1963-06,3.6275,
CAN,STINT,TOT,PC_PA,M,1963-07,3.806,
CAN,STINT,TOT,PC_PA,M,1963-08,4.1675,
CAN,STINT,TOT,PC_PA,M,1963-09,4.13,
CAN,STINT,TOT,PC_PA,M,1963-10,4,
CAN,STINT,TOT,PC_PA,M,1963-11,4.115,
CAN,STINT,TOT,PC_PA,M,1963-12,4.3275,
CAN,STINT,TOT,PC_PA,M,1964-01,4.202,
CAN,STINT,TOT,PC_PA,M,1964-02,4.06,
CAN,STINT,TOT,PC_PA,M,1964-03,4.17,
CAN,STINT,TOT,PC_PA,M,1964-04,4.118,
CAN,STINT,TOT,PC_PA,M,1964-05,4.05,
CAN,STINT,TOT,PC_PA,M,1964-06,4.02,
CAN,STINT,TOT,PC_PA,M,1964-07,4.032,
CAN,STINT,TOT,PC_PA,M,1964-08,4.2225,
CAN,STINT,TOT,PC_PA,M,1964-09,4.308,
CAN,STINT,TOT,PC_PA,M,1964-10,4.38,
CAN,STINT,TOT,PC_PA,M,1964-11,4.36,
CAN,STINT,TOT,PC_PA,M,1964-12,4.59,
CAN,STINT,TOT,PC_PA,M,1965-01,4.3625,
CAN,STINT,TOT,PC_PA,M,1965-02,4.37,
CAN,STINT,TOT,PC_PA,M,1965-03,4.444,
CAN,STINT,TOT,PC_PA,M,1965-04,4.48,
CAN,STINT,TOT,PC_PA,M,1965-05,4.685,
CAN,STINT,TOT,PC_PA,M,1965-06,4.816,
CAN,STINT,TOT,PC_PA,M,1965-07,4.9,
CAN,STINT,TOT,PC_PA,M,1965-08,5.17,
CAN,STINT,TOT,PC_PA,M,1965-09,5.226,
CAN,STINT,TOT,PC_PA,M,1965-10,5.34,
CAN,STINT,TOT,PC_PA,M,1965-11,5.65,
CAN,STINT,TOT,PC_PA,M,1965-12,5.96,
CAN,STINT,TOT,PC_PA,M,1966-01,6.0475,
CAN,STINT,TOT,PC_PA,M,1966-02,6.02,
CAN,STINT,TOT,PC_PA,M,1966-03,6.05,
CAN,STINT,TOT,PC_PA,M,1966-04,6.055,
CAN,STINT,TOT,PC_PA,M,1966-05,6.1375,
CAN,STINT,TOT,PC_PA,M,1966-06,6.244,
CAN,STINT,TOT,PC_PA,M,1966-07,6.3175,
CAN,STINT,TOT,PC_PA,M,1966-08,6.344,
CAN,STINT,TOT,PC_PA,M,1966-09,6.405,
CAN,STINT,TOT,PC_PA,M,1966-10,6.3825,
CAN,STINT,TOT,PC_PA,M,1966-11,6.47,
CAN,STINT,TOT,PC_PA,M,1966-12,6.6025,
CAN,STINT,TOT,PC_PA,M,1967-01,6.44,
CAN,STINT,TOT,PC_PA,M,1967-02,6.0375,
CAN,STINT,TOT,PC_PA,M,1967-03,5.566,
CAN,STINT,TOT,PC_PA,M,1967-04,5.01,
CAN,STINT,TOT,PC_PA,M,1967-05,5.046,
CAN,STINT,TOT,PC_PA,M,1967-06,5.4225,
CAN,STINT,TOT,PC_PA,M,1967-07,5.5875,
CAN,STINT,TOT,PC_PA,M,1967-08,5.63,
CAN,STINT,TOT,PC_PA,M,1967-09,5.825,
CAN,STINT,TOT,PC_PA,M,1967-10,6.5025,
CAN,STINT,TOT,PC_PA,M,1967-11,6.524,
CAN,STINT,TOT,PC_PA,M,1967-12,6.575,
CAN,STINT,TOT,PC_PA,M,1968-01,6.578,
CAN,STINT,TOT,PC_PA,M,1968-02,6.8,
CAN,STINT,TOT,PC_PA,M,1968-03,7.1375,
CAN,STINT,TOT,PC_PA,M,1968-04,7.2575,
CAN,STINT,TOT,PC_PA,M,1968-05,7.35,
CAN,STINT,TOT,PC_PA,M,1968-06,7.3275,
CAN,STINT,TOT,PC_PA,M,1968-07,7.118,
CAN,STINT,TOT,PC_PA,M,1968-08,6.7225,
CAN,STINT,TOT,PC_PA,M,1968-09,6.215,
CAN,STINT,TOT,PC_PA,M,1968-10,6.318,
CAN,STINT,TOT,PC_PA,M,1968-11,6.4475,
CAN,STINT,TOT,PC_PA,M,1968-12,6.55,
CAN,STINT,TOT,PC_PA,M,1969-01,6.858,
CAN,STINT,TOT,PC_PA,M,1969-02,6.885,
CAN,STINT,TOT,PC_PA,M,1969-03,6.9525,
CAN,STINT,TOT,PC_PA,M,1969-04,7.064,
CAN,STINT,TOT,PC_PA,M,1969-05,7.1325,
CAN,STINT,TOT,PC_PA,M,1969-06,7.5975,
CAN,STINT,TOT,PC_PA,M,1969-07,8.082,
CAN,STINT,TOT,PC_PA,M,1969-08,8.355,
CAN,STINT,TOT,PC_PA,M,1969-09,8.43,
CAN,STINT,TOT,PC_PA,M,1969-10,8.55,
CAN,STINT,TOT,PC_PA,M,1969-11,8.6025,
CAN,STINT,TOT,PC_PA,M,1969-12,9.03,
CAN,STINT,TOT,PC_PA,M,1970-01,9.065,
CAN,STINT,TOT,PC_PA,M,1970-02,8.575,
CAN,STINT,TOT,PC_PA,M,1970-03,8.2375,
CAN,STINT,TOT,PC_PA,M,1970-04,7.738,
CAN,STINT,TOT,PC_PA,M,1970-05,7.855,
CAN,STINT,TOT,PC_PA,M,1970-06,7.3275,
CAN,STINT,TOT,PC_PA,M,1970-07,7.624,
CAN,STINT,TOT,PC_PA,M,1970-08,7.6275,
CAN,STINT,TOT,PC_PA,M,1970-09,6.86,
CAN,STINT,TOT,PC_PA,M,1970-10,6.835,
CAN,STINT,TOT,PC_PA,M,1970-11,6.12,
CAN,STINT,TOT,PC_PA,M,1970-12,5.582,
CAN,STINT,TOT,PC_PA,M,1971-01,5.775,
CAN,STINT,TOT,PC_PA,M,1971-02,5.4725,
CAN,STINT,TOT,PC_PA,M,1971-03,4.092,
CAN,STINT,TOT,PC_PA,M,1971-04,3.745,
CAN,STINT,TOT,PC_PA,M,1971-05,3.9025,
CAN,STINT,TOT,PC_PA,M,1971-06,3.91,
CAN,STINT,TOT,PC_PA,M,1971-07,4.4375,
CAN,STINT,TOT,PC_PA,M,1971-08,4.545,
CAN,STINT,TOT,PC_PA,M,1971-09,4.796,
CAN,STINT,TOT,PC_PA,M,1971-10,5.155,
CAN,STINT,TOT,PC_PA,M,1971-11,4.605,
CAN,STINT,TOT,PC_PA,M,1971-12,4.396,
CAN,STINT,TOT,PC_PA,M,1972-01,4.0625,
CAN,STINT,TOT,PC_PA,M,1972-02,4.4975,
CAN,STINT,TOT,PC_PA,M,1972-03,5.256,
CAN,STINT,TOT,PC_PA,M,1972-04,5.7525,
CAN,STINT,TOT,PC_PA,M,1972-05,6.018,
CAN,STINT,TOT,PC_PA,M,1972-06,5.515,
CAN,STINT,TOT,PC_PA,M,1972-07,4.98,
CAN,STINT,TOT,PC_PA,M,1972-08,4.836,
CAN,STINT,TOT,PC_PA,M,1972-09,5.025,
CAN,STINT,TOT,PC_PA,M,1972-10,5.025,
CAN,STINT,TOT,PC_PA,M,1972-11,5.124,
CAN,STINT,TOT,PC_PA,M,1972-12,5.085,
CAN,STINT,TOT,PC_PA,M,1973-01,5.116,
CAN,STINT,TOT,PC_PA,M,1973-02,4.9375,
CAN,STINT,TOT,PC_PA,M,1973-03,5.1025,
CAN,STINT,TOT,PC_PA,M,1973-04,5.5825,
CAN,STINT,TOT,PC_PA,M,1973-05,6.35,
CAN,STINT,TOT,PC_PA,M,1973-06,7.085,
CAN,STINT,TOT,PC_PA,M,1973-07,7.705,
CAN,STINT,TOT,PC_PA,M,1973-08,8.31,
CAN,STINT,TOT,PC_PA,M,1973-09,8.8025,
CAN,STINT,TOT,PC_PA,M,1973-10,9.35,
CAN,STINT,TOT,PC_PA,M,1973-11,9.35,
CAN,STINT,TOT,PC_PA,M,1973-12,9.925,
CAN,STINT,TOT,PC_PA,M,1974-01,9.468,
CAN,STINT,TOT,PC_PA,M,1974-02,8.745,
CAN,STINT,TOT,PC_PA,M,1974-03,8.9075,
CAN,STINT,TOT,PC_PA,M,1974-04,10.4175,
CAN,STINT,TOT,PC_PA,M,1974-05,11.782,
CAN,STINT,TOT,PC_PA,M,1974-06,11.375,
CAN,STINT,TOT,PC_PA,M,1974-07,11.648,
CAN,STINT,TOT,PC_PA,M,1974-08,11.805,
CAN,STINT,TOT,PC_PA,M,1974-09,11.54,
CAN,STINT,TOT,PC_PA,M,1974-10,10.752,
CAN,STINT,TOT,PC_PA,M,1974-11,9.795,
CAN,STINT,TOT,PC_PA,M,1974-12,10.4175,
CAN,STINT,TOT,PC_PA,M,1975-01,8.476,
CAN,STINT,TOT,PC_PA,M,1975-02,6.895,
CAN,STINT,TOT,PC_PA,M,1975-03,6.77,
CAN,STINT,TOT,PC_PA,M,1975-04,7.094,
CAN,STINT,TOT,PC_PA,M,1975-05,7.51,
CAN,STINT,TOT,PC_PA,M,1975-06,7.2825,
CAN,STINT,TOT,PC_PA,M,1975-07,7.484,
CAN,STINT,TOT,PC_PA,M,1975-08,8.355,
CAN,STINT,TOT,PC_PA,M,1975-09,8.94,
CAN,STINT,TOT,PC_PA,M,1975-10,8.888,
CAN,STINT,TOT,PC_PA,M,1975-11,9.1725,
CAN,STINT,TOT,PC_PA,M,1975-12,9.418,
CAN,STINT,TOT,PC_PA,M,1976-01,9.04,
CAN,STINT,TOT,PC_PA,M,1976-02,8.9075,
CAN,STINT,TOT,PC_PA,M,1976-03,9.806,
CAN,STINT,TOT,PC_PA,M,1976-04,9.73,
CAN,STINT,TOT,PC_PA,M,1976-05,9.435,
CAN,STINT,TOT,PC_PA,M,1976-06,9.39,
CAN,STINT,TOT,PC_PA,M,1976-07,9.34,
CAN,STINT,TOT,PC_PA,M,1976-08,9.34,
CAN,STINT,TOT,PC_PA,M,1976-09,9.47,
CAN,STINT,TOT,PC_PA,M,1976-10,9.27,
CAN,STINT,TOT,PC_PA,M,1976-11,9.04,
CAN,STINT,TOT,PC_PA,M,1976-12,8.55,
CAN,STINT,TOT,PC_PA,M,1977-01,8.1275,
CAN,STINT,TOT,PC_PA,M,1977-02,7.835,
CAN,STINT,TOT,PC_PA,M,1977-03,7.77,
CAN,STINT,TOT,PC_PA,M,1977-04,7.64,
CAN,STINT,TOT,PC_PA,M,1977-05,7.38,
CAN,STINT,TOT,PC_PA,M,1977-06,7.042,
CAN,STINT,TOT,PC_PA,M,1977-07,7.185,
CAN,STINT,TOT,PC_PA,M,1977-08,7.51,
CAN,STINT,TOT,PC_PA,M,1977-09,7.315,
CAN,STINT,TOT,PC_PA,M,1977-10,7.38,
CAN,STINT,TOT,PC_PA,M,1977-11,7.458,
CAN,STINT,TOT,PC_PA,M,1977-12,7.2725,
CAN,STINT,TOT,PC_PA,M,1978-01,7.1675,
CAN,STINT,TOT,PC_PA,M,1978-02,7.2675,
CAN,STINT,TOT,PC_PA,M,1978-03,7.57,
CAN,STINT,TOT,PC_PA,M,1978-04,8.3575,
CAN,STINT,TOT,PC_PA,M,1978-05,8.172,
CAN,STINT,TOT,PC_PA,M,1978-06,8.3575,
CAN,STINT,TOT,PC_PA,M,1978-07,8.4475,
CAN,STINT,TOT,PC_PA,M,1978-08,8.942,
CAN,STINT,TOT,PC_PA,M,1978-09,9.27,
CAN,STINT,TOT,PC_PA,M,1978-10,9.78,
CAN,STINT,TOT,PC_PA,M,1978-11,10.626,
CAN,STINT,TOT,PC_PA,M,1978-12,10.6075,
CAN,STINT,TOT,PC_PA,M,1979-01,10.97,
CAN,STINT,TOT,PC_PA,M,1979-02,11.005,
CAN,STINT,TOT,PC_PA,M,1979-03,11.11,
CAN,STINT,TOT,PC_PA,M,1979-04,11.24,
